[2026-03-27 18:21:45] ======================================================================
[2026-03-27 18:21:45] DAMAGE-PREDICTION SURROGATE EXPERIMENT
[2026-03-27 18:21:45] ======================================================================
[2026-03-27 18:21:45] Insight: 'be different' losses produce orthogonality but NOT
[2026-03-27 18:21:45] causal locality. The correct signal: expert removal should
[2026-03-27 18:21:45] cause SELECTIVE damage.
[2026-03-27 18:21:45] 
[2026-03-27 18:21:45] L_locality = lambda * (overlap - 0.1 * exclusivity)
[2026-03-27 18:21:45]   overlap = damage_e0 * damage_e1  (penalize redundancy)
[2026-03-27 18:21:45]   exclusivity = |damage_e0 - damage_e1|  (reward selectivity)
[2026-03-27 18:21:45] ======================================================================
[2026-03-27 18:21:45] Config: {'device': 'cuda:0', 'model_name': 'Qwen/Qwen3-1.7B', 'checkpoint': 'fork_trunk18_phase1_final', 'seed': 42, 'hidden_dim': 2048, 'intermediate_dim': 6144, 'num_layers': 28, 'trunk_layers': 18, 'expert_layer_start': 18, 'initial_rank': 4, 'num_experts': 2, 'total_tokens': 50000000, 'batch_size': 4, 'seq_len': 512, 'lr': 0.0001, 'tau_start': 1.0, 'tau_end': 0.1, 'tau_anneal_steps': 24000, 'lambda_loc': 0.05, 'damage_every_n_steps': 5, 'damage_token_stride': 4, 'eval_interval_steps': 1000, 'eval_tokens': 524288, 'results_dir': '/root/t6b-mogae/results_damage_surrogate', 'checkpoint_dir': '/root/t6b-mogae/checkpoints/fork_trunk18', 'save_checkpoint_dir': '/root/t6b-mogae/checkpoints/damage_surrogate', 'log_file': '/root/t6b-mogae/logs/damage_surrogate.log'}
[2026-03-27 18:21:45] Loading Qwen/Qwen3-1.7B...
`torch_dtype` is deprecated! Use `dtype` instead!
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 180.95it/s]
[2026-03-27 18:21:48] Base model loaded: 1,720,574,976 params
[2026-03-27 18:21:48] Verified: hidden=2048, intermediate=6144
[2026-03-27 18:21:48] Loading Phase 1 checkpoint: /root/t6b-mogae/checkpoints/fork_trunk18/fork_trunk18_phase1_final.pt
[2026-03-27 18:21:48] Loaded Phase 1 weights (step 24414, phase 1)
[2026-03-27 18:21:48] Forking each layer: 1 expert -> 2 experts with perturbation...
[2026-03-27 18:21:48] Fork complete. Tree: {18: {'num_experts': 2, 'ranks': [4, 4]}, 19: {'num_experts': 2, 'ranks': [4, 4]}, 20: {'num_experts': 2, 'ranks': [4, 4]}, 21: {'num_experts': 2, 'ranks': [4, 4]}, 22: {'num_experts': 2, 'ranks': [4, 4]}, 23: {'num_experts': 2, 'ranks': [4, 4]}, 24: {'num_experts': 2, 'ranks': [4, 4]}, 25: {'num_experts': 2, 'ranks': [4, 4]}, 26: {'num_experts': 2, 'ranks': [4, 4]}, 27: {'num_experts': 2, 'ranks': [4, 4]}}
[2026-03-27 18:21:48] Trainable params: 1,351,680
[2026-03-27 18:21:48] Expert tree: {18: {'num_experts': 2, 'ranks': [4, 4]}, 19: {'num_experts': 2, 'ranks': [4, 4]}, 20: {'num_experts': 2, 'ranks': [4, 4]}, 21: {'num_experts': 2, 'ranks': [4, 4]}, 22: {'num_experts': 2, 'ranks': [4, 4]}, 23: {'num_experts': 2, 'ranks': [4, 4]}, 24: {'num_experts': 2, 'ranks': [4, 4]}, 25: {'num_experts': 2, 'ranks': [4, 4]}, 26: {'num_experts': 2, 'ranks': [4, 4]}, 27: {'num_experts': 2, 'ranks': [4, 4]}}
[2026-03-27 18:21:48] Training: 24414 steps, LR=0.0001, batch=4x512
[2026-03-27 18:21:48] Gumbel-softmax: tau 1.0 -> 0.1 over 24000 steps
[2026-03-27 18:21:48] Damage surrogate: lambda_loc=0.05, every 5 steps, stride=4
[2026-03-27 18:21:48] NO contrastive loss, NO load-balancing loss
[2026-03-27 18:21:48] Trainable params: 1,351,680
[2026-03-27 18:21:48] Expert tree: {18: {'num_experts': 2, 'ranks': [4, 4]}, 19: {'num_experts': 2, 'ranks': [4, 4]}, 20: {'num_experts': 2, 'ranks': [4, 4]}, 21: {'num_experts': 2, 'ranks': [4, 4]}, 22: {'num_experts': 2, 'ranks': [4, 4]}, 23: {'num_experts': 2, 'ranks': [4, 4]}, 24: {'num_experts': 2, 'ranks': [4, 4]}, 25: {'num_experts': 2, 'ranks': [4, 4]}, 26: {'num_experts': 2, 'ranks': [4, 4]}, 27: {'num_experts': 2, 'ranks': [4, 4]}}
[2026-03-27 18:22:12]   step 100/24414 | lm=3.4688 loc=0.000000 tau=0.996 | lr=1.00e-04 | 8417 tok/s route_L18=[0.57, 0.43] | dmg_e0=0.0138 dmg_e1=0.0148 overlap=0.000453 excl=0.0159
[2026-03-27 18:33:14]   L25: entropy=0.297 gini=0.164 dist=['0.336', '0.664']
[2026-03-27 18:33:14]   L26: entropy=0.260 gini=0.008 dist=['0.508', '0.492']
[2026-03-27 18:33:14]   L27: entropy=0.245 gini=0.156 dist=['0.340', '0.660']
[2026-03-27 18:33:14] Checkpoint saved: /root/t6b-mogae/checkpoints/damage_surrogate/damage_step4000.pt
[2026-03-27 18:33:27]   step 4100/24414 | lm=1.6328 loc=0.000000 tau=0.846 | lr=9.32e-05 | 12002 tok/s route_L18=[0.60, 0.40] | dmg_e0=0.0218 dmg_e1=0.0223 overlap=0.000698 excl=0.0303
[2026-03-27 18:33:41]   step 4200/24414 | lm=2.9375 loc=0.000000 tau=0.843 | lr=9.29e-05 | 12061 tok/s route_L18=[0.78, 0.22] | dmg_e0=0.0213 dmg_e1=0.0219 overlap=0.000666 excl=0.0296
[2026-03-27 18:33:54]   step 4300/24414 | lm=2.9375 loc=0.000000 tau=0.839 | lr=9.25e-05 | 12118 tok/s route_L18=[0.65, 0.35] | dmg_e0=0.0212 dmg_e1=0.0219 overlap=0.000668 excl=0.0296
[2026-03-27 18:34:08]   step 4400/24414 | lm=2.8906 loc=0.000000 tau=0.835 | lr=9.22e-05 | 12173 tok/s route_L18=[0.36, 0.64] | dmg_e0=0.0215 dmg_e1=0.0218 overlap=0.000671 excl=0.0298
[2026-03-27 18:34:21]   step 4500/24414 | lm=3.3438 loc=0.000000 tau=0.831 | lr=9.18e-05 | 12226 tok/s route_L18=[0.54, 0.46] | dmg_e0=0.0216 dmg_e1=0.0222 overlap=0.000676 excl=0.0300
[2026-03-27 18:34:35]   step 4600/24414 | lm=2.9844 loc=0.000000 tau=0.828 | lr=9.15e-05 | 12277 tok/s route_L18=[0.60, 0.40] | dmg_e0=0.0217 dmg_e1=0.0221 overlap=0.000682 excl=0.0301
[2026-03-27 18:34:49]   step 4700/24414 | lm=3.2344 loc=0.000000 tau=0.824 | lr=9.11e-05 | 12327 tok/s route_L18=[0.56, 0.44] | dmg_e0=0.0216 dmg_e1=0.0222 overlap=0.000688 excl=0.0301
[2026-03-27 18:35:02]   step 4800/24414 | lm=3.1719 loc=0.000000 tau=0.820 | lr=9.08e-05 | 12375 tok/s route_L18=[0.68, 0.32] | dmg_e0=0.0217 dmg_e1=0.0223 overlap=0.000687 excl=0.0302
[2026-03-27 18:35:16]   step 4900/24414 | lm=3.0938 loc=0.000000 tau=0.816 | lr=9.04e-05 | 12421 tok/s route_L18=[0.70, 0.30] | dmg_e0=0.0218 dmg_e1=0.0223 overlap=0.000689 excl=0.0304
[2026-03-27 18:35:29]   step 5000/24414 | lm=2.8281 loc=0.000000 tau=0.813 | lr=9.00e-05 | 12466 tok/s route_L18=[0.54, 0.46] | dmg_e0=0.0220 dmg_e1=0.0223 overlap=0.000703 excl=0.0305
[2026-03-27 18:35:29] --- Eval at step 5000 (tau=0.813) ---
[2026-03-27 18:35:46]   PPL=20.14 | mean_cossim=0.975
[2026-03-27 18:35:46]   DAMAGE: e0=0.0000 e1=0.0000 overlap=0.000000 excl=0.0000 excl_ratio=0.00 cv_e0=0.000 cv_e1=0.000
[2026-03-27 18:35:46]   L18: selectivity=0.270 (std=0.145, frac>0.3=0.46)
[2026-03-27 18:35:46]   L19: selectivity=0.287 (std=0.147, frac>0.3=0.51)
[2026-03-27 18:35:46]   L20: selectivity=0.338 (std=0.148, frac>0.3=0.65)
[2026-03-27 18:35:46]   L21: selectivity=0.326 (std=0.149, frac>0.3=0.61)
[2026-03-27 18:35:46]   L22: selectivity=0.334 (std=0.149, frac>0.3=0.64)
[2026-03-27 18:35:46]   L23: selectivity=0.342 (std=0.149, frac>0.3=0.65)
[2026-03-27 18:35:46]   L24: selectivity=0.340 (std=0.149, frac>0.3=0.65)
[2026-03-27 18:35:46]   L25: selectivity=0.367 (std=0.146, frac>0.3=0.72)
[2026-03-27 18:35:46]   L26: selectivity=0.387 (std=0.141, frac>0.3=0.76)
[2026-03-27 18:35:46]   L27: selectivity=0.389 (std=0.140, frac>0.3=0.77)
[2026-03-27 18:35:46]   L18: entropy=0.475 gini=0.109 dist=['0.609', '0.393']
[2026-03-27 18:35:46]   L19: entropy=0.447 gini=0.047 dist=['0.459', '0.543']
[2026-03-27 18:35:46]   L20: entropy=0.357 gini=0.078 dist=['0.424', '0.578']
[2026-03-27 18:35:46]   L21: entropy=0.379 gini=0.055 dist=['0.445', '0.555']
[2026-03-27 18:35:46]   L22: entropy=0.363 gini=0.070 dist=['0.430', '0.570']
[2026-03-27 18:35:46]   L23: entropy=0.350 gini=0.008 dist=['0.494', '0.508']
[2026-03-27 18:35:46]   L24: entropy=0.355 gini=0.102 dist=['0.602', '0.398']
[2026-03-27 18:35:46]   L25: entropy=0.301 gini=0.156 dist=['0.350', '0.652']
[2026-03-27 18:35:46]   L26: entropy=0.258 gini=0.016 dist=['0.516', '0.484']
[2026-03-27 18:35:46]   L27: entropy=0.256 gini=0.117 dist=['0.381', '0.617']
[2026-03-27 18:35:46] Checkpoint saved: /root/t6b-mogae/checkpoints/damage_surrogate/damage_step5000.pt
[2026-03-27 18:35:59]   step 5100/24414 | lm=3.1406 loc=0.000000 tau=0.809 | lr=8.96e-05 | 12267 tok/s route_L18=[0.59, 0.41] | dmg_e0=0.0228 dmg_e1=0.0227 overlap=0.000741 excl=0.0314
[2026-03-27 18:36:13]   step 5200/24414 | lm=3.1250 loc=0.000000 tau=0.805 | lr=8.92e-05 | 12312 tok/s route_L18=[0.62, 0.38] | dmg_e0=0.0233 dmg_e1=0.0227 overlap=0.000848 excl=0.0319
[2026-03-27 18:36:26]   step 5300/24414 | lm=2.9219 loc=0.000000 tau=0.801 | lr=8.88e-05 | 12353 tok/s route_L18=[0.75, 0.26] | dmg_e0=0.0232 dmg_e1=0.0229 overlap=0.000823 excl=0.0321
[2026-03-27 18:36:40]   step 5400/24414 | lm=3.0156 loc=0.000000 tau=0.798 | lr=8.84e-05 | 12395 tok/s route_L18=[0.50, 0.50] | dmg_e0=0.0230 dmg_e1=0.0230 overlap=0.000803 excl=0.0319
[2026-03-27 18:36:53]   step 5500/24414 | lm=3.0781 loc=0.000000 tau=0.794 | lr=8.80e-05 | 12435 tok/s route_L18=[0.63, 0.37] | dmg_e0=0.0230 dmg_e1=0.0231 overlap=0.000828 excl=0.0319
[2026-03-27 18:37:07]   step 5600/24414 | lm=3.0625 loc=0.000000 tau=0.790 | lr=8.76e-05 | 12475 tok/s route_L18=[0.61, 0.39] | dmg_e0=0.0229 dmg_e1=0.0232 overlap=0.000815 excl=0.0318
[2026-03-27 18:37:21]   step 5700/24414 | lm=3.0938 loc=0.000000 tau=0.786 | lr=8.71e-05 | 12513 tok/s route_L18=[0.73, 0.27] | dmg_e0=0.0228 dmg_e1=0.0232 overlap=0.000804 excl=0.0319
[2026-03-27 18:37:34]   step 5800/24414 | lm=2.1250 loc=0.000000 tau=0.783 | lr=8.67e-05 | 12551 tok/s route_L18=[0.77, 0.23] | dmg_e0=0.0229 dmg_e1=0.0233 overlap=0.000806 excl=0.0320
[2026-03-27 18:37:48]   step 5900/24414 | lm=3.3438 loc=0.000000 tau=0.779 | lr=8.63e-05 | 12587 tok/s route_L18=[0.67, 0.33] | dmg_e0=0.0229 dmg_e1=0.0235 overlap=0.000807 excl=0.0323
[2026-03-27 18:38:01]   step 6000/24414 | lm=3.2344 loc=0.000000 tau=0.775 | lr=8.58e-05 | 12623 tok/s route_L18=[0.64, 0.36] | dmg_e0=0.0229 dmg_e1=0.0236 overlap=0.000807 excl=0.0323
[2026-03-27 18:38:01] --- Eval at step 6000 (tau=0.775) ---
[2026-03-27 18:38:17]   PPL=20.13 | mean_cossim=0.97265625
[2026-03-27 18:38:17]   DAMAGE: e0=0.0000 e1=0.0000 overlap=0.000000 excl=0.0000 excl_ratio=0.00 cv_e0=0.000 cv_e1=0.000
[2026-03-27 18:38:17]   L18: selectivity=0.271 (std=0.145, frac>0.3=0.47)
[2026-03-27 18:38:17]   L19: selectivity=0.289 (std=0.147, frac>0.3=0.51)
[2026-03-27 18:38:17]   L20: selectivity=0.340 (std=0.148, frac>0.3=0.65)
[2026-03-27 18:38:17]   L21: selectivity=0.328 (std=0.149, frac>0.3=0.62)
[2026-03-27 18:38:17]   L22: selectivity=0.336 (std=0.149, frac>0.3=0.64)
[2026-03-27 18:38:17]   L23: selectivity=0.342 (std=0.149, frac>0.3=0.65)
[2026-03-27 18:38:17]   L24: selectivity=0.338 (std=0.149, frac>0.3=0.64)
[2026-03-27 18:38:17]   L25: selectivity=0.369 (std=0.146, frac>0.3=0.72)
[2026-03-27 18:38:17]   L26: selectivity=0.389 (std=0.140, frac>0.3=0.77)
[2026-03-27 18:38:17]   L27: selectivity=0.400 (std=0.136, frac>0.3=0.79)
[2026-03-27 18:38:17]   L18: entropy=0.471 gini=0.109 dist=['0.613', '0.387']
[2026-03-27 18:38:17]   L19: entropy=0.445 gini=0.031 dist=['0.465', '0.535']
[2026-03-27 18:38:17]   L20: entropy=0.354 gini=0.070 dist=['0.432', '0.570']
[2026-03-27 18:38:17]   L21: entropy=0.375 gini=0.070 dist=['0.428', '0.570']
[2026-03-27 18:38:17]   L22: entropy=0.361 gini=0.078 dist=['0.426', '0.574']
[2026-03-27 18:38:17]   L23: entropy=0.350 gini=0.016 dist=['0.512', '0.488']
[2026-03-27 18:38:17]   L24: entropy=0.357 gini=0.078 dist=['0.578', '0.420']
[2026-03-27 18:38:17]   L25: entropy=0.295 gini=0.156 dist=['0.340', '0.660']
[2026-03-27 18:38:17]   L26: entropy=0.254 gini=0.000 dist=['0.496', '0.504']
[2026-03-27 18:38:17]   L27: entropy=0.231 gini=0.172 dist=['0.328', '0.672']
[2026-03-27 18:38:18] Checkpoint saved: /root/t6b-mogae/checkpoints/damage_surrogate/damage_step6000.pt
[2026-03-27 18:38:31]   step 6100/24414 | lm=2.9062 loc=0.000000 tau=0.771 | lr=8.54e-05 | 12451 tok/s route_L18=[0.54, 0.46] | dmg_e0=0.0228 dmg_e1=0.0242 overlap=0.000759 excl=0.0332
[2026-03-27 18:38:45]   step 6200/24414 | lm=3.2969 loc=0.000000 tau=0.768 | lr=8.49e-05 | 12487 tok/s route_L18=[0.66, 0.35] | dmg_e0=0.0228 dmg_e1=0.0238 overlap=0.000735 excl=0.0330
[2026-03-27 18:38:58]   step 6300/24414 | lm=3.1094 loc=0.000000 tau=0.764 | lr=8.45e-05 | 12517 tok/s route_L18=[0.54, 0.46] | dmg_e0=0.0231 dmg_e1=0.0243 overlap=0.000763 excl=0.0337
[2026-03-27 18:39:12]   step 6400/24414 | lm=3.2969 loc=0.000000 tau=0.760 | lr=8.40e-05 | 12551 tok/s route_L18=[0.63, 0.37] | dmg_e0=0.0232 dmg_e1=0.0246 overlap=0.000797 excl=0.0339
[2026-03-27 18:39:26]   step 6500/24414 | lm=3.7812 loc=0.000000 tau=0.756 | lr=8.35e-05 | 12584 tok/s route_L18=[0.69, 0.31] | dmg_e0=0.0233 dmg_e1=0.0249 overlap=0.000808 excl=0.0341
[2026-03-27 18:39:39]   step 6600/24414 | lm=2.5938 loc=0.000000 tau=0.753 | lr=8.30e-05 | 12616 tok/s route_L18=[0.54, 0.46] | dmg_e0=0.0234 dmg_e1=0.0248 overlap=0.000805 excl=0.0341
[2026-03-27 18:39:53]   step 6700/24414 | lm=2.6250 loc=0.000000 tau=0.749 | lr=8.25e-05 | 12647 tok/s route_L18=[0.59, 0.41] | dmg_e0=0.0233 dmg_e1=0.0248 overlap=0.000801 excl=0.0341
[2026-03-27 18:40:06]   step 6800/24414 | lm=3.3438 loc=0.000000 tau=0.745 | lr=8.20e-05 | 12678 tok/s route_L18=[0.64, 0.36] | dmg_e0=0.0234 dmg_e1=0.0250 overlap=0.000814 excl=0.0344
[2026-03-27 18:40:20]   step 6900/24414 | lm=2.3594 loc=0.000000 tau=0.741 | lr=8.16e-05 | 12707 tok/s route_L18=[0.54, 0.46] | dmg_e0=0.0235 dmg_e1=0.0251 overlap=0.000818 excl=0.0345
[2026-03-27 18:40:33]   step 7000/24414 | lm=3.1250 loc=0.000000 tau=0.738 | lr=8.11e-05 | 12736 tok/s route_L18=[0.67, 0.33] | dmg_e0=0.0236 dmg_e1=0.0252 overlap=0.000821 excl=0.0346
[2026-03-27 18:40:33] --- Eval at step 7000 (tau=0.738) ---
[2026-03-27 18:40:49]   PPL=20.13 | mean_cossim=0.97265625
[2026-03-27 18:40:49]   DAMAGE: e0=0.0000 e1=0.0000 overlap=0.000000 excl=0.0000 excl_ratio=0.00 cv_e0=0.000 cv_e1=0.000
[2026-03-27 18:40:49]   L18: selectivity=0.275 (std=0.146, frac>0.3=0.48)
[2026-03-27 18:40:49]   L19: selectivity=0.291 (std=0.147, frac>0.3=0.52)
[2026-03-27 18:40:49]   L20: selectivity=0.342 (std=0.148, frac>0.3=0.65)
[2026-03-27 18:40:49]   L21: selectivity=0.330 (std=0.149, frac>0.3=0.63)
[2026-03-27 18:40:49]   L22: selectivity=0.336 (std=0.149, frac>0.3=0.64)
[2026-03-27 18:40:49]   L23: selectivity=0.342 (std=0.149, frac>0.3=0.66)
[2026-03-27 18:40:49]   L24: selectivity=0.340 (std=0.149, frac>0.3=0.65)
[2026-03-27 18:40:49]   L25: selectivity=0.369 (std=0.146, frac>0.3=0.72)
[2026-03-27 18:40:49]   L26: selectivity=0.391 (std=0.140, frac>0.3=0.77)
[2026-03-27 18:40:49]   L27: selectivity=0.402 (std=0.136, frac>0.3=0.80)
[2026-03-27 18:40:49]   L18: entropy=0.467 gini=0.125 dist=['0.625', '0.375']
[2026-03-27 18:40:49]   L19: entropy=0.441 gini=0.047 dist=['0.447', '0.551']
[2026-03-27 18:40:49]   L20: entropy=0.352 gini=0.070 dist=['0.430', '0.570']
[2026-03-27 18:40:49]   L21: entropy=0.369 gini=0.086 dist=['0.414', '0.586']
[2026-03-27 18:40:49]   L22: entropy=0.359 gini=0.062 dist=['0.438', '0.562']
[2026-03-27 18:40:49]   L23: entropy=0.348 gini=0.008 dist=['0.508', '0.492']
[2026-03-27 18:40:49]   L24: entropy=0.355 gini=0.086 dist=['0.586', '0.416']
[2026-03-27 18:40:49]   L25: entropy=0.297 gini=0.148 dist=['0.346', '0.652']
[2026-03-27 18:40:49]   L26: entropy=0.252 gini=0.016 dist=['0.479', '0.520']
[2026-03-27 18:40:49]   L27: entropy=0.228 gini=0.180 dist=['0.326', '0.676']
[2026-03-27 18:40:49] Checkpoint saved: /root/t6b-mogae/checkpoints/damage_surrogate/damage_step7000.pt
[2026-03-27 18:41:03]   step 7100/24414 | lm=3.1094 loc=0.000000 tau=0.734 | lr=8.05e-05 | 12588 tok/s route_L18=[0.70, 0.30] | dmg_e0=0.0258 dmg_e1=0.0255 overlap=0.000895 excl=0.0366
[2026-03-27 18:41:16]   step 7200/24414 | lm=3.4219 loc=0.000000 tau=0.730 | lr=8.00e-05 | 12617 tok/s route_L18=[0.71, 0.29] | dmg_e0=0.0254 dmg_e1=0.0266 overlap=0.000939 excl=0.0372
[2026-03-27 18:41:30]   step 7300/24414 | lm=2.9219 loc=0.000000 tau=0.726 | lr=7.95e-05 | 12644 tok/s route_L18=[0.72, 0.28] | dmg_e0=0.0257 dmg_e1=0.0268 overlap=0.000946 excl=0.0374
[2026-03-27 18:41:44]   step 7400/24414 | lm=2.3438 loc=0.000000 tau=0.723 | lr=7.90e-05 | 12672 tok/s route_L18=[0.54, 0.46] | dmg_e0=0.0257 dmg_e1=0.0268 overlap=0.000937 excl=0.0376
[2026-03-27 18:41:57]   step 7500/24414 | lm=3.2031 loc=0.000000 tau=0.719 | lr=7.85e-05 | 12700 tok/s route_L18=[0.59, 0.41] | dmg_e0=0.0255 dmg_e1=0.0266 overlap=0.000921 excl=0.0372
[2026-03-27 18:42:11]   step 7600/24414 | lm=2.7812 loc=0.000000 tau=0.715 | lr=7.79e-05 | 12727 tok/s route_L18=[0.62, 0.38] | dmg_e0=0.0253 dmg_e1=0.0275 overlap=0.000932 excl=0.0380
[2026-03-27 18:42:24]   step 7700/24414 | lm=2.5781 loc=0.000000 tau=0.711 | lr=7.74e-05 | 12754 tok/s route_L18=[0.72, 0.28] | dmg_e0=0.0253 dmg_e1=0.0274 overlap=0.000950 excl=0.0378
[2026-03-27 18:42:38]   step 7800/24414 | lm=2.8750 loc=0.000000 tau=0.708 | lr=7.69e-05 | 12780 tok/s route_L18=[0.68, 0.32] | dmg_e0=0.0254 dmg_e1=0.0275 overlap=0.000946 excl=0.0380
[2026-03-27 18:42:51]   step 7900/24414 | lm=3.3750 loc=0.000000 tau=0.704 | lr=7.63e-05 | 12806 tok/s route_L18=[0.62, 0.38] | dmg_e0=0.0253 dmg_e1=0.0276 overlap=0.000937 excl=0.0380
[2026-03-27 18:43:05]   step 8000/24414 | lm=2.7969 loc=0.000000 tau=0.700 | lr=7.58e-05 | 12831 tok/s route_L18=[0.59, 0.41] | dmg_e0=0.0252 dmg_e1=0.0274 overlap=0.000937 excl=0.0378
[2026-03-27 18:43:05] --- Eval at step 8000 (tau=0.700) ---
[2026-03-27 18:43:21]   PPL=20.14 | mean_cossim=0.971484375
[2026-03-27 18:43:21]   DAMAGE: e0=0.0000 e1=0.0000 overlap=0.000000 excl=0.0000 excl_ratio=0.00 cv_e0=0.000 cv_e1=0.000
[2026-03-27 18:43:21]   L18: selectivity=0.279 (std=0.146, frac>0.3=0.49)
[2026-03-27 18:43:21]   L19: selectivity=0.291 (std=0.147, frac>0.3=0.52)
[2026-03-27 18:43:21]   L20: selectivity=0.342 (std=0.148, frac>0.3=0.66)
[2026-03-27 18:43:21]   L21: selectivity=0.332 (std=0.149, frac>0.3=0.63)
[2026-03-27 18:43:21]   L22: selectivity=0.336 (std=0.149, frac>0.3=0.64)
[2026-03-27 18:43:21]   L23: selectivity=0.342 (std=0.149, frac>0.3=0.66)
[2026-03-27 18:43:21]   L24: selectivity=0.342 (std=0.148, frac>0.3=0.65)
[2026-03-27 18:43:21]   L25: selectivity=0.371 (std=0.146, frac>0.3=0.73)
[2026-03-27 18:43:21]   L26: selectivity=0.391 (std=0.140, frac>0.3=0.77)
[2026-03-27 18:43:21]   L27: selectivity=0.404 (std=0.135, frac>0.3=0.80)
[2026-03-27 18:43:21]   L18: entropy=0.459 gini=0.141 dist=['0.641', '0.359']
[2026-03-27 18:43:21]   L19: entropy=0.441 gini=0.055 dist=['0.451', '0.551']
[2026-03-27 18:43:21]   L20: entropy=0.350 gini=0.078 dist=['0.418', '0.582']
[2026-03-27 18:43:21]   L21: entropy=0.367 gini=0.094 dist=['0.410', '0.590']
[2026-03-27 18:43:21]   L22: entropy=0.359 gini=0.070 dist=['0.436', '0.566']
[2026-03-27 18:43:21]   L23: entropy=0.348 gini=0.008 dist=['0.508', '0.492']
[2026-03-27 18:43:21]   L24: entropy=0.352 gini=0.094 dist=['0.594', '0.406']
[2026-03-27 18:43:21]   L25: entropy=0.293 gini=0.156 dist=['0.340', '0.660']
[2026-03-27 18:43:21]   L26: entropy=0.252 gini=0.031 dist=['0.471', '0.531']
[2026-03-27 18:43:21]   L27: entropy=0.223 gini=0.188 dist=['0.316', '0.684']
[2026-03-27 18:43:21] Checkpoint saved: /root/t6b-mogae/checkpoints/damage_surrogate/damage_step8000.pt
[2026-03-27 18:43:34]   step 8100/24414 | lm=3.2969 loc=0.000000 tau=0.696 | lr=7.52e-05 | 12696 tok/s route_L18=[0.72, 0.28] | dmg_e0=0.0261 dmg_e1=0.0294 overlap=0.001092 excl=0.0401
[2026-03-27 18:43:48]   step 8200/24414 | lm=3.6094 loc=0.000000 tau=0.693 | lr=7.47e-05 | 12722 tok/s route_L18=[0.66, 0.33] | dmg_e0=0.0260 dmg_e1=0.0292 overlap=0.001230 excl=0.0405
[2026-03-27 18:44:01]   step 8300/24414 | lm=2.8906 loc=0.000000 tau=0.689 | lr=7.41e-05 | 12747 tok/s route_L18=[0.75, 0.25] | dmg_e0=0.0252 dmg_e1=0.0296 overlap=0.001133 excl=0.0403
[2026-03-27 18:44:15]   step 8400/24414 | lm=2.8906 loc=0.000000 tau=0.685 | lr=7.35e-05 | 12771 tok/s route_L18=[0.55, 0.45] | dmg_e0=0.0252 dmg_e1=0.0293 overlap=0.001078 excl=0.0400
[2026-03-27 18:44:28]   step 8500/24414 | lm=3.1562 loc=0.000000 tau=0.681 | lr=7.30e-05 | 12795 tok/s route_L18=[0.78, 0.22] | dmg_e0=0.0251 dmg_e1=0.0296 overlap=0.001053 excl=0.0401
[2026-03-27 18:44:42]   step 8600/24414 | lm=2.8281 loc=0.000000 tau=0.678 | lr=7.24e-05 | 12818 tok/s route_L18=[0.62, 0.38] | dmg_e0=0.0254 dmg_e1=0.0302 overlap=0.001068 excl=0.0410
[2026-03-27 18:44:55]   step 8700/24414 | lm=3.2812 loc=0.000000 tau=0.674 | lr=7.18e-05 | 12841 tok/s route_L18=[0.67, 0.33] | dmg_e0=0.0257 dmg_e1=0.0304 overlap=0.001152 excl=0.0413
[2026-03-27 18:45:09]   step 8800/24414 | lm=2.7969 loc=0.000000 tau=0.670 | lr=7.12e-05 | 12863 tok/s route_L18=[0.75, 0.26] | dmg_e0=0.0258 dmg_e1=0.0306 overlap=0.001148 excl=0.0416
[2026-03-27 18:45:22]   step 8900/24414 | lm=3.2031 loc=0.000000 tau=0.666 | lr=7.06e-05 | 12885 tok/s route_L18=[0.71, 0.28] | dmg_e0=0.0259 dmg_e1=0.0306 overlap=0.001140 excl=0.0416
[2026-03-27 18:45:36]   step 9000/24414 | lm=3.2188 loc=0.000000 tau=0.663 | lr=7.01e-05 | 12906 tok/s route_L18=[0.69, 0.31] | dmg_e0=0.0261 dmg_e1=0.0307 overlap=0.001138 excl=0.0419
[2026-03-27 18:45:36] --- Eval at step 9000 (tau=0.663) ---
[2026-03-27 18:45:52]   PPL=20.13 | mean_cossim=0.971484375
[2026-03-27 18:45:52]   DAMAGE: e0=0.0000 e1=0.0000 overlap=0.000000 excl=0.0000 excl_ratio=0.00 cv_e0=0.000 cv_e1=0.000
[2026-03-27 18:45:52]   L18: selectivity=0.281 (std=0.146, frac>0.3=0.49)
[2026-03-27 18:45:52]   L19: selectivity=0.291 (std=0.148, frac>0.3=0.52)
[2026-03-27 18:45:52]   L20: selectivity=0.344 (std=0.148, frac>0.3=0.66)
[2026-03-27 18:45:52]   L21: selectivity=0.332 (std=0.149, frac>0.3=0.63)
[2026-03-27 18:45:52]   L22: selectivity=0.338 (std=0.149, frac>0.3=0.65)
[2026-03-27 18:45:52]   L23: selectivity=0.344 (std=0.149, frac>0.3=0.66)
[2026-03-27 18:45:52]   L24: selectivity=0.340 (std=0.149, frac>0.3=0.65)
[2026-03-27 18:45:52]   L25: selectivity=0.369 (std=0.146, frac>0.3=0.72)
[2026-03-27 18:45:52]   L26: selectivity=0.391 (std=0.140, frac>0.3=0.77)
[2026-03-27 18:45:52]   L27: selectivity=0.402 (std=0.135, frac>0.3=0.80)
